OrderID,CustomerID,OrderAmount,OrderDate
O014664,C0664,1838.48,2024-03-04
O014665,C0665,1855.72,2024-03-05
O014666,C0666,1872.52,2024-03-06
O014667,C0667,1889.06,2024-03-07
O014668,C0668,1906.74,2024-03-08
O014669,C0669,1923.6,2024-03-09
O014670,C0670,1940.06,2024-03-10
O014671,C0671,1957.2,2024-03-11
O014672,C0672,1974.51,2024-03-12
O014673,C0673,1991.14,2024-03-13
O014674,C0674,2008.06,2024-03-14
O014675,C0675,2025.95,2024-03-15
O014676,C0676,2042.84,2024-03-16
O014677,C0677,2059.36,2024-03-17
O014678,C0678,2076.27,2024-03-18
O014679,C0679,2093.4,2024-03-19
O014680,C0680,2110.19,2024-03-20
O014681,C0681,2127.55,2024-03-21
O014682,C0682,2144.69,2024-03-22
O014683,C0683,2161.2,2024-03-23
O014684,C0684,2178.44,2024-03-24
O014685,C0685,2195.13,2024-03-25
O014686,C0686,2212.9,2024-03-26
O014687,C0687,2229.71,2024-03-27
O014688,C0688,2246.12,2024-03-28
O014689,C0689,2263.26,2024-03-29
O014690,C0690,2280.92,2024-03-30
O014691,C0691,2297.35,2024-03-31
O014692,C0692,2314.3,2024-04-01
O014693,C0693,2331.58,2024-04-02
O014694,C0694,2348.13,2024-04-03
O014695,C0695,2365.75,2024-04-04
O014696,C0696,2382.76,2024-04-05
O014697,C0697,2399.56,2024-04-06
O014698,C0698,2416.01,2024-04-07
O014699,C0699,2433.39,2024-04-08
O014700,C0700,2450.33,2024-04-09
O014701,C0701,2467.46,2024-04-10
O014702,C0702,2484.69,2024-04-11
O014703,C0703,2501.17,2024-04-12
O014704,C0704,2518.83,2024-04-13
O014705,C0705,2535.58,2024-04-14
O014706,C0706,2552.83,2024-04-15
O014707,C0707,2569.3,2024-04-16
O014708,C0708,2586.09,2024-04-17
O014709,C0709,2603.72,2024-04-18
O014710,C0710,2620.26,2024-04-19
O014711,C0711,2637.9,2024-04-20
O014712,C0712,2654.73,2024-04-21
O014713,C0713,2671.8,2024-04-22
O014714,C0714,2688.85,2024-04-23
O014715,C0715,2705.87,2024-04-24
O014716,C0716,2722.33,2024-04-25
O014717,C0717,2739.12,2024-04-26
O014718,C0718,2756.92,2024-04-27
O014719,C0719,2773.84,2024-04-28
O014720,C0720,2790.6,2024-04-29
O014721,C0721,2807.62,2024-04-30
O014722,C0722,2824.34,2024-05-01
O014723,C0723,2841.37,2024-05-02
O014724,C0724,2858.95,2024-05-03
O014725,C0725,2875.09,2024-05-04
O014726,C0726,2892.06,2024-05-05
O014727,C0727,2909.96,2024-05-06
O014728,C0728,2926.56,2024-05-07
O014729,C0729,2943.15,2024-05-08
O014730,C0730,2960.89,2024-05-09
O014731,C0731,2977.73,2024-05-10
O014732,C0732,2994.66,2024-05-11
O014733,C0733,3011.36,2024-05-12
O014734,C0734,3028.67,2024-05-13
O014735,C0735,3045.23,2024-05-14
O014736,C0736,3062.7,2024-05-15
O014737,C0737,3079.48,2024-05-16
O014738,C0738,3096.26,2024-05-17
O014739,C0739,3113.84,2024-05-18
O014740,C0740,3130.61,2024-05-19
O014741,C0741,3147.06,2024-05-20
O014742,C0742,3164.32,2024-05-21
O014743,C0743,3181.21,2024-05-22
O014744,C0744,3198.36,2024-05-23
O014745,C0745,3215.2,2024-05-24
O014746,C0746,3232.84,2024-05-25
O014747,C0747,3249.69,2024-05-26
O014748,C0748,3266.12,2024-05-27
O014749,C0749,3283.74,2024-05-28
O014750,C0750,3300.7,2024-05-29
O014751,C0751,3317.71,2024-05-30
O014752,C0752,3334.02,2024-05-31
O014753,C0753,3351.23,2024-06-01
O014754,C0754,3368.2,2024-06-02
O014755,C0755,3385.27,2024-06-03
O014756,C0756,3402.29,2024-06-04
O014757,C0757,3419.22,2024-06-05
O014758,C0758,3436.33,2024-06-06
O014759,C0759,3453.88,2024-06-07
O014760,C0760,3470.23,2024-06-08
O014761,C0761,3487.3,2024-06-09
O014762,C0762,3504.23,2024-06-10
O014763,C0763,3521.73,2024-06-11
O014764,C0764,3538.41,2024-06-12
O014765,C0765,3555.23,2024-06-13
O014766,C0766,3572.08,2024-06-14
O014767,C0767,3589.2,2024-06-15
O014768,C0768,3606.38,2024-06-16
O014769,C0769,3623.59,2024-06-17
O014770,C0770,3640.05,2024-06-18
O014771,C0771,3657.44,2024-06-19
O014772,C0772,3674.81,2024-06-20
O014773,C0773,3691.89,2024-06-21
O014774,C0774,3708.35,2024-06-22
O014775,C0775,3725.24,2024-06-23
O014776,C0776,3742.12,2024-06-24
O014777,C0777,3759.55,2024-06-25
O014778,C0778,3776.53,2024-06-26
O014779,C0779,3793.69,2024-06-27
O014780,C0780,3810.72,2024-06-28
O014781,C0781,3827.62,2024-06-29
O014782,C0782,3844.82,2024-06-30
O014783,C0783,3861.8,2024-07-01
O014784,C0784,3878.34,2024-07-02
O014785,C0785,3895.69,2024-07-03
O014786,C0786,3912.09,2024-07-04
O014787,C0787,3929.48,2024-07-05
O014788,C0788,3946.07,2024-07-06
O014789,C0789,3963.49,2024-07-07
O014790,C0790,3980.85,2024-07-08
O014791,C0791,3997.09,2024-07-09
O014792,C0792,4014.51,2024-07-10
O014793,C0793,4031.6,2024-07-11
O014794,C0794,4048.13,2024-07-12
O014795,C0795,4065.48,2024-07-13
O014796,C0796,4082.33,2024-07-14
O014797,C0797,4099.43,2024-07-15
O014798,C0798,4116.92,2024-07-16
O014799,C0799,4133.27,2024-07-17
O014800,C0800,4150.89,2024-07-18
O014801,C0801,4167.83,2024-07-19
O014802,C0802,4184.95,2024-07-20
O014803,C0803,4201.43,2024-07-21
O014804,C0804,4218.63,2024-07-22
O014805,C0805,4235.34,2024-07-23
O014806,C0806,4252.06,2024-07-24
O014807,C0807,4269.2,2024-07-25
O014808,C0808,4286.41,2024-07-26
O014809,C0809,4303.11,2024-07-27
O014810,C0810,4320.43,2024-07-28
O014811,C0811,4337.29,2024-07-29
O014812,C0812,4354.41,2024-07-30
O014813,C0813,4372.0,2024-07-31
O014814,C0814,4388.94,2024-08-01
O014815,C0815,4405.82,2024-08-02
O014816,C0816,4422.29,2024-08-03
O014817,C0817,4439.46,2024-08-04
O014818,C0818,4456.74,2024-08-05
O014819,C0819,4473.21,2024-08-06
O014820,C0820,4490.87,2024-08-07
O014821,C0821,4507.56,2024-08-08
O014822,C0822,4524.76,2024-08-09
O014823,C0823,4541.22,2024-08-10
O014824,C0824,4558.23,2024-08-11
O014825,C0825,4575.59,2024-08-12
O014826,C0826,4592.98,2024-08-13
O014827,C0827,4609.57,2024-08-14
O014828,C0828,4626.32,2024-08-15
O014829,C0829,4643.9,2024-08-16
O014830,C0830,4660.15,2024-08-17
O014831,C0831,4677.85,2024-08-18
O014832,C0832,4694.73,2024-08-19
O014833,C0833,4711.06,2024-08-20
O014834,C0834,4728.88,2024-08-21
O014835,C0835,4745.69,2024-08-22
O014836,C0836,4762.75,2024-08-23
O014837,C0837,4779.5,2024-08-24
O014838,C0838,4796.49,2024-08-25
O014839,C0839,4813.1,2024-08-26
O014840,C0840,4830.67,2024-08-27
O014841,C0841,4847.18,2024-08-28
O014842,C0842,4864.05,2024-08-29
O014843,C0843,4881.19,2024-08-30
O014844,C0844,4898.86,2024-08-31
O014845,C0845,4915.92,2024-09-01
O014846,C0846,4932.46,2024-09-02
O014847,C0847,4949.32,2024-09-03
O014848,C0848,4966.27,2024-09-04
O014849,C0849,4983.77,2024-09-05
O014850,C0850,50.66,2024-09-06
O014851,C0851,67.3,2024-09-07
O014852,C0852,84.21,2024-09-08
O014853,C0853,101.25,2024-09-09
O014854,C0854,118.02,2024-09-10
O014855,C0855,135.25,2024-09-11
O014856,C0856,152.89,2024-09-12
O014857,C0857,169.47,2024-09-13
O014858,C0858,186.82,2024-09-14
O014859,C0859,203.51,2024-09-15
O014860,C0860,220.85,2024-09-16
O014861,C0861,237.08,2024-09-17
O014862,C0862,254.44,2024-09-18
O014863,C0863,271.74,2024-09-19
O014864,C0864,288.49,2024-09-20
O014865,C0865,305.16,2024-09-21
O014866,C0866,322.09,2024-09-22
O014867,C0867,339.16,2024-09-23
O014868,C0868,356.22,2024-09-24
O014869,C0869,373.64,2024-09-25
O014870,C0870,390.77,2024-09-26
O014871,C0871,407.65,2024-09-27
O014872,C0872,424.93,2024-09-28
O014873,C0873,441.37,2024-09-29
O014874,C0874,458.96,2024-09-30
O014875,C0875,475.49,2024-10-01
O014876,C0876,492.84,2024-10-02
O014877,C0877,509.31,2024-10-03
O014878,C0878,526.56,2024-10-04
O014879,C0879,543.54,2024-10-05
O014880,C0880,560.3,2024-10-06
O014881,C0881,577.12,2024-10-07
O014882,C0882,594.22,2024-10-08
O014883,C0883,611.41,2024-10-09
O014884,C0884,628.63,2024-10-10
O014885,C0885,645.45,2024-10-11
O014886,C0886,662.82,2024-10-12
O014887,C0887,679.45,2024-10-13
O014888,C0888,696.76,2024-10-14
O014889,C0889,713.81,2024-10-15
O014890,C0890,730.83,2024-10-16
O014891,C0891,747.09,2024-10-17
O014892,C0892,764.57,2024-10-18
O014893,C0893,781.48,2024-10-19
O014894,C0894,798.04,2024-10-20
O014895,C0895,815.1,2024-10-21
O014896,C0896,832.86,2024-10-22
O014897,C0897,849.89,2024-10-23
O014898,C0898,866.85,2024-10-24
O014899,C0899,883.72,2024-10-25
O014900,C0900,900.77,2024-10-26
O014901,C0901,917.71,2024-10-27
O014902,C0902,934.96,2024-10-28
O014903,C0903,951.96,2024-10-29
O014904,C0904,968.87,2024-10-30
O014905,C0905,985.11,2024-10-31
O014906,C0906,1002.24,2024-11-01
O014907,C0907,1019.96,2024-11-02
O014908,C0908,1036.32,2024-11-03
O014909,C0909,1053.53,2024-11-04
O014910,C0910,1070.01,2024-11-05
O014911,C0911,1087.06,2024-11-06
O014912,C0912,1104.26,2024-11-07
O014913,C0913,1121.85,2024-11-08
O014914,C0914,1138.08,2024-11-09
O014915,C0915,1155.62,2024-11-10
O014916,C0916,1172.71,2024-11-11
O014917,C0917,1189.02,2024-11-12
O014918,C0918,1206.28,2024-11-13
O014919,C0919,1223.23,2024-11-14
O014920,C0920,1240.49,2024-11-15
O014921,C0921,1257.86,2024-11-16
O014922,C0922,1274.81,2024-11-17
O014923,C0923,1291.02,2024-11-18
O014924,C0924,1308.52,2024-11-19
O014925,C0925,1325.48,2024-11-20
O014926,C0926,1342.95,2024-11-21
O014927,C0927,1359.78,2024-11-22
O014928,C0928,1376.78,2024-11-23
O014929,C0929,1393.26,2024-11-24
O014930,C0930,1410.24,2024-11-25
O014931,C0931,1427.51,2024-11-26
O014932,C0932,1444.03,2024-11-27
O014933,C0933,1461.34,2024-11-28
O014934,C0934,1478.48,2024-11-29
O014935,C0935,1495.71,2024-11-30
O014936,C0936,1512.59,2024-12-01
O014937,C0937,1529.69,2024-12-02
O014938,C0938,1546.64,2024-12-03
O014939,C0939,1563.36,2024-12-04
O014940,C0940,1580.11,2024-12-05
O014941,C0941,1597.81,2024-12-06
O014942,C0942,1614.73,2024-12-07
O014943,C0943,1631.51,2024-12-08
O014944,C0944,1648.12,2024-12-09
O014945,C0945,1665.24,2024-12-10
O014946,C0946,1682.71,2024-12-11
O014947,C0947,1699.81,2024-12-12
O014948,C0948,1716.71,2024-12-13
O014949,C0949,1733.54,2024-12-14
O014950,C0950,1750.51,2024-12-15
O014951,C0951,1767.99,2024-12-16
O014952,C0952,1784.91,2024-12-17
O014953,C0953,1801.95,2024-12-18
O014954,C0954,1818.49,2024-12-19
O014955,C0955,1835.25,2024-12-20
O014956,C0956,1852.18,2024-12-21
O014957,C0957,1869.34,2024-12-22
O014958,C0958,1886.16,2024-12-23
O014959,C0959,1903.78,2024-12-24
O014960,C0960,1920.2,2024-12-25
O014961,C0961,1937.39,2024-12-26
O014962,C0962,1954.13,2024-12-27
O014963,C0963,1971.74,2024-12-28
O014964,C0964,1988.58,2024-12-29
O014965,C0965,2005.35,2024-12-30
O014966,C0966,2022.94,2024-01-01
O014967,C0967,2039.99,2024-01-02
O014968,C0968,2056.34,2024-01-03
O014969,C0969,2073.91,2024-01-04
O014970,C0970,2090.97,2024-01-05
O014971,C0971,2107.7,2024-01-06
O014972,C0972,2124.73,2024-01-07
O014973,C0973,2141.04,2024-01-08
O014974,C0974,2158.48,2024-01-09
O014975,C0975,2175.35,2024-01-10
O014976,C0976,2192.95,2024-01-11
O014977,C0977,2209.26,2024-01-12
O014978,C0978,2226.67,2024-01-13
O014979,C0979,2243.92,2024-01-14
O014980,C0980,2260.99,2024-01-15
O014981,C0981,2277.03,2024-01-16
O014982,C0982,2294.87,2024-01-17
O014983,C0983,2311.46,2024-01-18
O014984,C0984,2328.02,2024-01-19
O014985,C0985,2345.19,2024-01-20
O014986,C0986,2362.68,2024-01-21
O014987,C0987,2379.97,2024-01-22
O014988,C0988,2396.26,2024-01-23
O014989,C0989,2413.26,2024-01-24
O014990,C0990,2430.88,2024-01-25
O014991,C0991,2447.58,2024-01-26
O014992,C0992,2464.38,2024-01-27
O014993,C0993,2481.66,2024-01-28
O014994,C0994,2498.04,2024-01-29
O014995,C0995,2515.14,2024-01-30
O014996,C0996,2532.57,2024-01-31
O014997,C0997,2549.95,2024-02-01
O014998,C0998,2566.78,2024-02-02
O014999,C0999,2583.47,2024-02-03
O015000,C1000,2600.36,2024-02-04
O015001,C0001,2617.37,2024-02-05
O015002,C0002,2634.39,2024-02-06
O015003,C0003,2651.09,2024-02-07
O015004,C0004,2668.92,2024-02-08
O015005,C0005,2685.11,2024-02-09
O015006,C0006,2702.85,2024-02-10
O015007,C0007,2719.09,2024-02-11
O015008,C0008,2736.21,2024-02-12
O015009,C0009,2753.37,2024-02-13
O015010,C0010,2770.25,2024-02-14
O015011,C0011,2787.45,2024-02-15
O015012,C0012,2804.66,2024-02-16
O015013,C0013,2821.62,2024-02-17
O015014,C0014,2838.99,2024-02-18
O015015,C0015,2855.53,2024-02-19
O015016,C0016,2872.89,2024-02-20
O015017,C0017,2889.99,2024-02-21
O015018,C0018,2906.4,2024-02-22
O015019,C0019,2923.25,2024-02-23
O015020,C0020,2940.51,2024-02-24
O015021,C0021,2957.13,2024-02-25
O015022,C0022,2974.93,2024-02-26
O015023,C0023,2991.12,2024-02-27
O015024,C0024,3008.74,2024-02-28
O015025,C0025,3025.13,2024-02-29
O015026,C0026,3042.4,2024-03-01
O015027,C0027,3059.39,2024-03-02
O015028,C0028,3076.63,2024-03-03
O015029,C0029,3093.24,2024-03-04
O015030,C0030,3110.49,2024-03-05
O015031,C0031,3127.4,2024-03-06
O015032,C0032,3144.11,2024-03-07
O015033,C0033,3161.76,2024-03-08
O015034,C0034,3178.32,2024-03-09
O015035,C0035,3195.7,2024-03-10
O015036,C0036,3212.58,2024-03-11
O015037,C0037,3229.01,2024-03-12
O015038,C0038,3246.92,2024-03-13
O015039,C0039,3263.51,2024-03-14
O015040,C0040,3280.72,2024-03-15
O015041,C0041,3297.7,2024-03-16
O015042,C0042,3314.59,2024-03-17
O015043,C0043,3331.28,2024-03-18
O015044,C0044,3348.33,2024-03-19
O015045,C0045,3365.69,2024-03-20
O015046,C0046,3382.19,2024-03-21
O015047,C0047,3399.57,2024-03-22
O015048,C0048,3416.8,2024-03-23
O015049,C0049,3433.52,2024-03-24
O015050,C0050,3450.34,2024-03-25
O015051,C0051,3467.59,2024-03-26
O015052,C0052,3484.4,2024-03-27
O015053,C0053,3501.07,2024-03-28
O015054,C0054,3518.11,2024-03-29
O015055,C0055,3535.95,2024-03-30
O015056,C0056,3552.52,2024-03-31
O015057,C0057,3569.82,2024-04-01
O015058,C0058,3586.03,2024-04-02
O015059,C0059,3603.43,2024-04-03
O015060,C0060,3620.8,2024-04-04
O015061,C0061,3637.07,2024-04-05
O015062,C0062,3654.7,2024-04-06
O015063,C0063,3671.77,2024-04-07
O015064,C0064,3688.02,2024-04-08
O015065,C0065,3705.92,2024-04-09
O015066,C0066,3722.65,2024-04-10
O015067,C0067,3739.21,2024-04-11
O015068,C0068,3756.49,2024-04-12
O015069,C0069,3773.16,2024-04-13
O015070,C0070,3790.22,2024-04-14
O015071,C0071,3807.45,2024-04-15
O015072,C0072,3824.27,2024-04-16
O015073,C0073,3841.42,2024-04-17
O015074,C0074,3858.15,2024-04-18
O015075,C0075,3875.38,2024-04-19
O015076,C0076,3892.08,2024-04-20
O015077,C0077,3909.53,2024-04-21
O015078,C0078,3926.28,2024-04-22
O015079,C0079,3943.64,2024-04-23
O015080,C0080,3960.43,2024-04-24
O015081,C0081,3978.0,2024-04-25
O015082,C0082,3994.97,2024-04-26
O015083,C0083,4011.22,2024-04-27
O015084,C0084,4028.7,2024-04-28
O015085,C0085,4045.81,2024-04-29
O015086,C0086,4063.0,2024-04-30
O015087,C0087,4079.73,2024-05-01
O015088,C0088,4096.07,2024-05-02
O015089,C0089,4113.86,2024-05-03
O015090,C0090,4130.78,2024-05-04
O015091,C0091,4147.57,2024-05-05
O015092,C0092,4164.24,2024-05-06
O015093,C0093,4181.98,2024-05-07
O015094,C0094,4198.58,2024-05-08
O015095,C0095,4215.29,2024-05-09
O015096,C0096,4232.13,2024-05-10
O015097,C0097,4249.56,2024-05-11
O015098,C0098,4266.2,2024-05-12
O015099,C0099,4283.48,2024-05-13
O015100,C0100,4300.22,2024-05-14
O015101,C0101,4317.67,2024-05-15
O015102,C0102,4334.72,2024-05-16
O015103,C0103,4351.58,2024-05-17
O015104,C0104,4368.78,2024-05-18
O015105,C0105,4385.15,2024-05-19
O015106,C0106,4402.68,2024-05-20
O015107,C0107,4419.1,2024-05-21
O015108,C0108,4436.8,2024-05-22
O015109,C0109,4453.95,2024-05-23
O015110,C0110,4470.14,2024-05-24
O015111,C0111,4487.54,2024-05-25
O015112,C0112,4504.16,2024-05-26
O015113,C0113,4521.09,2024-05-27
O015114,C0114,4538.75,2024-05-28
O015115,C0115,4555.33,2024-05-29
O015116,C0116,4572.05,2024-05-30
O015117,C0117,4589.28,2024-05-31
O015118,C0118,4606.44,2024-06-01
O015119,C0119,4623.6,2024-06-02
O015120,C0120,4640.75,2024-06-03
O015121,C0121,4657.83,2024-06-04
O015122,C0122,4674.91,2024-06-05
O015123,C0123,4691.75,2024-06-06
O015124,C0124,4708.17,2024-06-07
O015125,C0125,4725.01,2024-06-08
O015126,C0126,4742.01,2024-06-09
O015127,C0127,4759.99,2024-06-10
O015128,C0128,4776.11,2024-06-11
O015129,C0129,4793.1,2024-06-12
O015130,C0130,4810.31,2024-06-13
O015131,C0131,4827.84,2024-06-14
O015132,C0132,4844.98,2024-06-15
O015133,C0133,4861.49,2024-06-16
O015134,C0134,4878.14,2024-06-17
O015135,C0135,4895.69,2024-06-18
O015136,C0136,4912.86,2024-06-19
O015137,C0137,4929.43,2024-06-20
O015138,C0138,4946.81,2024-06-21
O015139,C0139,4963.47,2024-06-22
O015140,C0140,4980.21,2024-06-23
O015141,C0141,4997.95,2024-06-24
O015142,C0142,64.45,2024-06-25
O015143,C0143,81.02,2024-06-26
O015144,C0144,98.32,2024-06-27
O015145,C0145,115.93,2024-06-28
O015146,C0146,132.68,2024-06-29
O015147,C0147,149.4,2024-06-30
O015148,C0148,166.36,2024-07-01
O015149,C0149,183.22,2024-07-02
O015150,C0150,200.36,2024-07-03
O015151,C0151,217.94,2024-07-04
O015152,C0152,234.3,2024-07-05
O015153,C0153,251.25,2024-07-06
O015154,C0154,268.38,2024-07-07
O015155,C0155,285.15,2024-07-08
O015156,C0156,302.11,2024-07-09
O015157,C0157,319.94,2024-07-10
O015158,C0158,336.22,2024-07-11
O015159,C0159,353.02,2024-07-12
O015160,C0160,370.09,2024-07-13
O015161,C0161,387.37,2024-07-14
O015162,C0162,404.2,2024-07-15
O015163,C0163,421.27,2024-07-16
O015164,C0164,438.56,2024-07-17
O015165,C0165,455.91,2024-07-18
O015166,C0166,472.02,2024-07-19
O015167,C0167,489.02,2024-07-20
O015168,C0168,506.35,2024-07-21
O015169,C0169,523.97,2024-07-22
O015170,C0170,540.6,2024-07-23
O015171,C0171,557.25,2024-07-24
O015172,C0172,574.51,2024-07-25
O015173,C0173,591.83,2024-07-26
O015174,C0174,608.39,2024-07-27
O015175,C0175,625.62,2024-07-28
O015176,C0176,642.23,2024-07-29
O015177,C0177,659.57,2024-07-30
O015178,C0178,676.99,2024-07-31
O015179,C0179,693.18,2024-08-01
O015180,C0180,710.62,2024-08-02
O015181,C0181,727.93,2024-08-03
O015182,C0182,744.21,2024-08-04
O015183,C0183,761.1,2024-08-05
O015184,C0184,778.93,2024-08-06
O015185,C0185,795.84,2024-08-07
O015186,C0186,812.83,2024-08-08
O015187,C0187,829.76,2024-08-09
O015188,C0188,846.4,2024-08-10
O015189,C0189,863.26,2024-08-11
O015190,C0190,880.15,2024-08-12
O015191,C0191,897.09,2024-08-13
O015192,C0192,914.79,2024-08-14
O015193,C0193,931.16,2024-08-15
O015194,C0194,948.94,2024-08-16
O015195,C0195,965.2,2024-08-17
O015196,C0196,982.53,2024-08-18
O015197,C0197,999.93,2024-08-19
O015198,C0198,1016.3,2024-08-20
O015199,C0199,1033.71,2024-08-21
O015200,C0200,1050.09,2024-08-22
O015201,C0201,1067.74,2024-08-23
O015202,C0202,1084.08,2024-08-24
O015203,C0203,1101.08,2024-08-25
O015204,C0204,1118.8,2024-08-26
O015205,C0205,1135.5,2024-08-27
O015206,C0206,1152.24,2024-08-28
O015207,C0207,1169.96,2024-08-29
O015208,C0208,1186.61,2024-08-30
O015209,C0209,1203.16,2024-08-31
O015210,C0210,1220.99,2024-09-01
O015211,C0211,1237.11,2024-09-02
O015212,C0212,1254.7,2024-09-03
O015213,C0213,1271.9,2024-09-04
O015214,C0214,1288.31,2024-09-05
O015215,C0215,1305.43,2024-09-06
O015216,C0216,1322.77,2024-09-07
O015217,C0217,1339.51,2024-09-08
O015218,C0218,1356.15,2024-09-09
O015219,C0219,1373.1,2024-09-10
O015220,C0220,1390.57,2024-09-11
O015221,C0221,1407.26,2024-09-12
O015222,C0222,1424.01,2024-09-13
O015223,C0223,1441.7,2024-09-14
O015224,C0224,1458.13,2024-09-15
O015225,C0225,1475.75,2024-09-16
O015226,C0226,1492.03,2024-09-17
O015227,C0227,1509.61,2024-09-18
O015228,C0228,1526.09,2024-09-19
O015229,C0229,1543.95,2024-09-20
O015230,C0230,1560.47,2024-09-21
O015231,C0231,1577.05,2024-09-22
O015232,C0232,1594.8,2024-09-23
O015233,C0233,1611.98,2024-09-24
O015234,C0234,1628.35,2024-09-25
O015235,C0235,1645.27,2024-09-26
O015236,C0236,1662.37,2024-09-27
O015237,C0237,1679.39,2024-09-28
O015238,C0238,1696.14,2024-09-29
O015239,C0239,1713.98,2024-09-30
O015240,C0240,1730.15,2024-10-01
O015241,C0241,1747.46,2024-10-02
O015242,C0242,1764.81,2024-10-03
O015243,C0243,1781.61,2024-10-04
O015244,C0244,1798.41,2024-10-05
O015245,C0245,1815.03,2024-10-06
O015246,C0246,1832.37,2024-10-07
O015247,C0247,1849.12,2024-10-08
O015248,C0248,1866.0,2024-10-09
O015249,C0249,1883.07,2024-10-10
O015250,C0250,1900.99,2024-10-11
O015251,C0251,1917.46,2024-10-12
O015252,C0252,1934.99,2024-10-13
O015253,C0253,1951.94,2024-10-14
O015254,C0254,1968.53,2024-10-15
O015255,C0255,1985.63,2024-10-16
O015256,C0256,2002.79,2024-10-17
O015257,C0257,2019.49,2024-10-18
O015258,C0258,2036.02,2024-10-19
O015259,C0259,2053.88,2024-10-20
O015260,C0260,2070.48,2024-10-21
O015261,C0261,2087.59,2024-10-22
O015262,C0262,2104.81,2024-10-23
O015263,C0263,2121.9,2024-10-24
O015264,C0264,2138.3,2024-10-25
O015265,C0265,2155.83,2024-10-26
O015266,C0266,2172.88,2024-10-27
O015267,C0267,2189.89,2024-10-28
O015268,C0268,2206.45,2024-10-29
O015269,C0269,2223.61,2024-10-30
O015270,C0270,2240.16,2024-10-31
O015271,C0271,2257.22,2024-11-01
O015272,C0272,2274.18,2024-11-02
O015273,C0273,2291.19,2024-11-03
O015274,C0274,2308.67,2024-11-04
O015275,C0275,2325.57,2024-11-05
O015276,C0276,2342.63,2024-11-06
O015277,C0277,2359.74,2024-11-07
O015278,C0278,2376.68,2024-11-08
O015279,C0279,2393.99,2024-11-09
O015280,C0280,2410.04,2024-11-10
O015281,C0281,2427.1,2024-11-11
O015282,C0282,2444.23,2024-11-12
O015283,C0283,2461.29,2024-11-13
O015284,C0284,2478.03,2024-11-14
O015285,C0285,2495.62,2024-11-15
O015286,C0286,2512.24,2024-11-16
O015287,C0287,2529.45,2024-11-17
O015288,C0288,2546.46,2024-11-18
O015289,C0289,2563.3,2024-11-19
O015290,C0290,2580.85,2024-11-20
O015291,C0291,2597.04,2024-11-21
O015292,C0292,2615.0,2024-11-22
O015293,C0293,2631.0,2024-11-23
O015294,C0294,2648.49,2024-11-24
O015295,C0295,2665.13,2024-11-25
O015296,C0296,2682.19,2024-11-26
O015297,C0297,2699.21,2024-11-27
O015298,C0298,2716.83,2024-11-28
O015299,C0299,2733.87,2024-11-29
O015300,C0300,2750.63,2024-11-30
O015301,C0301,2767.77,2024-12-01
O015302,C0302,2784.21,2024-12-02
O015303,C0303,2801.01,2024-12-03
O015304,C0304,2818.45,2024-12-04
O015305,C0305,2835.99,2024-12-05
O015306,C0306,2852.86,2024-12-06
O015307,C0307,2869.41,2024-12-07
O015308,C0308,2886.63,2024-12-08
O015309,C0309,2903.48,2024-12-09
O015310,C0310,2920.96,2024-12-10
O015311,C0311,2937.78,2024-12-11
O015312,C0312,2954.64,2024-12-12
O015313,C0313,2971.28,2024-12-13
O015314,C0314,2988.87,2024-12-14
O015315,C0315,3005.51,2024-12-15
O015316,C0316,3022.62,2024-12-16
O015317,C0317,3039.2,2024-12-17
O015318,C0318,3056.73,2024-12-18
O015319,C0319,3073.83,2024-12-19
O015320,C0320,3090.9,2024-12-20
O015321,C0321,3107.76,2024-12-21
O015322,C0322,3124.7,2024-12-22
O015323,C0323,3141.66,2024-12-23
O015324,C0324,3158.77,2024-12-24
O015325,C0325,3175.8,2024-12-25
O015326,C0326,3192.82,2024-12-26
O015327,C0327,3209.72,2024-12-27
O015328,C0328,3226.98,2024-12-28
O015329,C0329,3243.64,2024-12-29
O015330,C0330,3260.13,2024-12-30
O015331,C0331,3277.44,2024-01-01
O015332,C0332,3294.3,2024-01-02
O015333,C0333,3311.83,2024-01-03
